"Cest le debut de troubles qui se poursuivent et setendent au reste du territoire tout au long du mois de septembre les fameuses Journees de septembre amplifies le refus de Guillaume 1er de considerer les revendications des insurges","B2"
"Les filles setaient fait des colliers en fruits rouges qui ressemblaient a des perles","B2"
"Je reste avec toi","A1"
"Un revenu devient donc une necessite pour que lHomme puisse acceder a la satisfaction davoir comble ses desirs","C2"
"Tu mangeas les petits fruits des que tu les eus cueillis","C2"
"Ben on est tous debordes quoi","A1"
"Un petit garcon  Ben trois dans un nid et dans lautre yen a deux","A2"
"Jai ete en forme toute la matinee","A2"
"Lordinateur peut aussi repondre a des interruptions qui lui permettent dexecuter des programmes de reponses specifiques a chacune puis de reprendre lexecution sequentielle du programme interrompu","C2"
"Il a plu et jai attendu lautobus","A2"
"Dans dautres cas il sagit de limites relatives basees sur un taux de croissance demographique de reference valables la aussi uniquement hors centres ou ponderees en fonction du degre de centralite","C2"
"Cest bien ","A1"
"En 2007 moins de 8 des dechets des entreprises ont fait lobjet dune collecte selective","B2"
"Les medecins des donneurs vous conseilleront volontiers dans un tel cas vous renseigneront par rapport aux dons de sang","C1"
"Le plus inquietant cest que la Scandinavie avait deja battu des records de chaleur pendant lete 2018","A2"
"Jaime le ski","A1"
"Malheureusement il semble desormais evident quil ny a pas de voie pour obtenir une confirmation a ecrit Neera Tanden a Joe Biden en retirant sa candidature","B2"
"Pourquoi loisillon se retrouvetil seul dans la foret ","A1"
"Elle est nee quel jour ","A1"
"Il existe effectivement des etres humains qui possedent une quantite de pouvoir importante et qui contraignent lhumanite a travailler en creant un cercle vicieux qui fait du travail une necessite pour acceder a ses propres desirs","C2"
"Une bouchee de  cette expression fait reference a la quantite dun aliment quon met dans la bouche en une fois","B1"
"Si tu respectait les indications plus serieusement tu trouverais plus facilement ton chemin a travers ces ruelles","B2"
"Aussitot que Julie eut decouvert la verite elle fut furieuse","C2"
"Pile au moment ou on a le plus besoin de reconfort","A2"
"Le train en son temps etait egalement craint Brigitte Munier Les robots suscitent lenthousiasme des Occidentaux mais aussi leur angoisse au lieu de les concevoir comme de simples outils ou a la maniere japonaise tels damicaux auxiliaires ils craignent des competiteurs menacant leur avenir","C1"
"Je viens demmenager dans ma nouvelle maison","A2"
"Et cette annee ca defile ","B1"
"Compte tenu de cette configuration cette zone est peu adaptee a des mesures de terrain pour limiter la diffusion des campagnols terrestres  les axes routiers ne representant pas une barriere tres forte pour cette espece on peut aussi penser quun tel resultat est un artefact du a la coupure artificielle dune seule tache de prairie","C1"
"Apres mure reflexion la Commission europeenne a eu une idee brillante sattaquer a un nouveau chantier qui avait jusquela bizarrement echappe a sa sagacite legendaire","C1"
"Avec de lexperience le televendeur peut devenir animateur dun pole de televendeurs superviseur dequipe chef de plateau","B1"
"Et toi questce que tu vas faire ","A2"
"Les valorisations boursieres des societes Internet comme AMAZON","C2"
"Sur dautres on entendait une serie de detonations tandis que des contestataires scandaient notre revolte doit reussir","C1"
"Les babyboomers en sont convaincus tout peut recommencer a 50 ans","C1"
"Rien netait si beau si leste si brillant si bien ordonne que les deux armees","B1"
"Comment tappellestu ","A1"
"Largue par la sonde europeenne Rosetta le petit robot avait atterri mercredi en fin dapresmidi sur le noyau de la comete TchourioumovGuerassimenko une premiere de lhistoire spatiale","B2"
"Elle pendit son linge au dossier dune chaise elle demeura debout tournant examinant les meubles frappee dune telle stupeur que ses larmes ne coulaient plus  il lui restait un sou sur les quatre sous gardes pour le lavoir Puis entendant rire a la fenetre Etienne et Claude deja consoles elle sapprocha prit leurs tetes sous ses bras soublia un instant devant cette chaussee grise ou elle avait vu le matin seveiller le peuple ouvrier le travail geant de Paris  a cette heure le pave echauffe par les besognes du jour allumait une reverberation ardente audessus de la ville derriere le mur de loctroi  cetait sur ce pave dans cet air de fournaise quon la jetait toute seule avec les petits et elle enfila dun regard les boulevards exterieurs a droite a gauche sarretant aux deux bouts prise dune epouvante sourde comme si sa vie desormais allait tenir la entre un abattoir et un hopital","C2"
"Le serum qui a pati de la comparaison avec ses concurrents Pfizer et Moderna est desormais considere comme aussi efficace pour prevenir le risque dhospitalisation","C1"
"Jai identifie trois peurs fondamentales du robot la crainte instinctive du metal contre la chair la crainte societale presque desesperee du robot qui va voler le travail de lhomme et enfin la crainte identitaire de voir le robot nous depasser en capacites intellectuelles ou autres","C2"
"Mais dautres pourront preferer LAssassin des echecs ou Les Annales du Kangourou Editions du Kangourou ","C2"
"Vous ferez de la randonnee ","B1"
"il y a plus de 50 pays francophones ","A1"
"Ils ont deja lobligation de les ramener chez eux","B1"
"Un autre  Oui on leur a bien donne des noms","A2"
"Vous joindrez a votre formulaire les pieces justificatives et documents sous format numerique","B2"
"Merci bon voyage","A1"
"Ce geste presque insensible lui fit courir de la tete aux pieds un grand frisson sur la peau et se tournant vivement il se jeta sur elle cherchant la bouche avec ses levres et la chair nue avec ses mains","C2"
"Il clabaude aux esgourdes des blaireaux enfarines et des tordus pasteurises","C2"
"Avec sa nouvelle compagne de quatorze ans sa cadette il dit vivre une renaissance","C1"
"Entre ceux qui ne jurent que par lintroduction de linformatique dans lenseignement obligatoire et ceux qui ont peur que lon veuille transformer le primaire en une grande ecole dinformatique il existe pourtant des pistes pour initier les enseignants et favoriser un passage du periscolaire au scolaire sans avoir a attendre une reforme du socle commun qui prendra des annees","C2"
"Parmi les acteurs du commerce equitable il faut distinguer les organismes labellisateurs qui certifient des filieres dimportation par produit et les importateurs  grossistes detaillants ou reseaux de boutiques comme Artisans du monde  qui ont leurs propres contacts avec les producteurs et sautocontrolent faute de mieux","C1"
"Elle peut donc ouvrir dautres reflexions et finalement devenir tres enrichissante","B2"
"Ce paysan pleurait et pretendait quon lui avait tout pris  Fabrice lui donna un ecu et il trouva de lavoine","B2"
"La premiere limite est que les instruments de contingentement spatial pris en compte donnent une idee de la maitrise potentielle de lurbanisation maitrise derivant des possibilites fournies par le cadre legal et strategique dont chaque canton sest dote","C2"
"Le petit chat a plu a mes parents","A2"
"Se premunir contre lalteration des donnees et avoir la certitude quelles nont pas ete modifiees lors de leur stockage ou de leur traitement contribue a la qualite des prises de decisions basees sur cellesci","C2"
" Nous sommes des joueursjoues3","B2"
"Quand jai lu jai decouvert de nouvelles choses surprenantes sur les locataires qui occupaient lappartement","B1"
"Vous avez dit la seule chose intelligente ","A2"
"Mon ami ne repond pas au telephone","A1"
"Mon frere Patrice est plus jeune que moi","A2"
"Ils sont en vacances il ny a que nous sur cette partie de lile","B1"
"Quand il y a des nuages avec de la neige qui tombe cest quil va neiger et quil peut y avoir du brouillard des risques de congelation de la glace et que la temperature sera tres basse","B1"
"Un escalier nous conduisit a une large coursive en hauteur qui faisait le tour du batiment desservant une succession de bureaux","C2"
"Que vous cherchiez une simple annonce ou un recruteur vous etes sur de ne rater aucune offre demploi grace a notre systeme dalerte personnalise","B2"
"Ca nous a donc coute de largent senervetelle","B1"
"Vous vous appelez comment ","A1"
"Fabrice a peine age de seize ans representait fort bien le chef de la maison","B2"
"Oui je suis a Paris depuis vingt jours a peine","A1"
"Lapprentissage du code et plus largement dune culture generale du numerique a lecole est une mesure reclamee depuis longtemps par lAcademie des Sciences soutenue par des acteurs qui comptent dans le secteur numerique comme la Cnil ou le Conseil national du numerique et qui figure meme dans une proposition de loi de la deputee UMP Laure de la Raudiere","C2"
"Pourquoi ne pas avoir donne la serviette alors que tu avais deja les plans ","B1"
"Quand je rentre je demande a mes parents si je peux tappeler pour avoir de tes nouvelles","A2"
"Limportant evidemment pour les contribuables europeens qui voudraient annuler leur dette cest que chacun des crediteurs des creanciers soit traite de la meme facon","B2"
"Meme lambassadeur birman aux Nations unies Kyaw Moe Tun a rompu de maniere spectaculaire avec les generaux putschistes la semaine derniere en appelant a mettre fin au coup dEtat","C1"
"Le directeur aurait donne de nouvelles consignes au personnel","B2"
"Vos regards mobservent","C2"
"De nombreux auteurs ont specule sur les differents aspects de la personnalite de Leonard","C1"
"Les consequences sur la nature sont gravissimes notamment sur les oceans qui contiendraient selon la revue americaine Science plus de 110 millions de tonnes de dechets plastiques","B2"
"Si sept millions de citadins revent de refaire leur vie aux champs tous ne passent pourtant pas a lacte Il y a toujours un evenement declencheur constate la directrice de Changer tout","B2"
"Mon pere bien quil observat strictement les convenances exterieures se permettait assez frequemment des propos legers sur les liaisons damour  il les regardait comme des amusements sinon permis du moins excusables et considerait le mariage seul sous un rapport serieux","C2"
"Apres tout que lui offretelle a part de lennui et une grosse boule dangoisse au creux du ventre ","A2"
"Leur pavillon mitoyen a Paris etait pratiquement neuf quand ils lavaient achete","B2"
"Lemigration galicienne soustend levolution du peuplement et lexplique en grande partie","C1"
"Ces tanieres se fondent dans la nature pour etre quasiment invisibles","C1"
"Les hommes se croient libres alors quils sont contraints ou determines par leur nature","C2"
"Il fallait radicalement changer de cap en choisissant la cuisine de qualite accessible au plus grand nombre au lieu de quoi nous nous sommes replies sur des valeurs sures desormais desuetes et indigestes","B2"
"Nos propheties disent que tant quil y aura des bisons sauvages nous survivrons","C1"
"Je mappelle Camille et quand jetais enfant javais des reves plein la tete","A2"
"Reaffirmant que le Senat ne setait livre a aucun chantage contrairement aux allegations du rapporteur pour lAssemblee nationale il a au contraire affirme que la position de la Haute Assemblee relevait dune conception coherente et constante de la societe","C1"
"Quelques coups de battoir partaient encore espaces au milieu des rires adoucis des conversations qui sempataient dans un bruit glouton de machoires  tandis que la machine a vapeur allant son train sans repos ni treve semblait hausser la voix vibrante ronflante emplissant limmense salle Mais pas une des femmes ne lentendait  cetait comme la respiration meme du lavoir une haleine ardente amassant sous les poutres du plafond leternelle buee qui flottait La chaleur devenait intolerable  des rais de soleil entraient a gauche par les hautes fenetres allumant les vapeurs fumantes de nappes opalisees dun gris rose et dun gris bleu tres tendre  et comme des plaintes selevaient le garcon Charles allait dune fenetre a lautre tirait des stores de grosse toile  ensuite il passa de lautre cote du cote de lombre et ouvrit des vasistas","C2"
"Que du bonheur ","A2"
"On semble oublier que le personnel en milieu scolaire applique deja cette mesure","B2"
"Une association de promotion et de developpement de lapprentissage en ligne note que si la calculatrice a supplante le calcul mental y compris pour des operations basiques et que lutilisation dun ordinateur relie a internet pourrait aisement remplacer une partie de notre memoire les operations basiques ont ont ete memorisees en amont et cest grace a cette assimilation de connaissances basiques que lapprenant peut utiliser la calculatrice","C1"
"Tous sauf un petit oiseau","A1"
"Sa sante sest degradee a cause dune infection severe et ses jours sont comptes","B2"
"La chose me vient detre certifiee","B1"
"La nouvelle a fait grand bruit cette affaire de couvrefeu cache en fait une angoisse plus profonde","B1"
"Jai le plaisir de vous annoncer que votre demande dinscription a luniversite de Strasbourg en premiere annee de master Sciences et Societe a ete acceptee","B1"
"Une large majorite de francais est favorable a la modification du calcul de la retraite des fonctionnaires dans le cadre de la reforme en preparation selon un sondage publie vendredi","C2"
"Aussi les jeunes heureux reussissent a acheter leur autonomie et leur tranquillite par une reussite au lycee qui ne les devore pas","B2"
"Une fois quil a tout fini Theo peut enfin aller jouer et samuser avant de diner avec ses parents","A2"
"La cinquantaine est un bel age on gagne en profondeur et en bienveillance constate Philippe Wattier","C1"
"Les quelques chiffres publies a ce jour donnent une idee de la degradation du climat entre les eleves des deux sexes","C1"
"Mais une difference apparait en fin de cursus scolaire les garcons prenant dans ce dernier domaine un avantage sur les filles","B2"
"Le vert par exemple est la couleur de lherbe et des feuilles des arbres","A1"
"Elle ne ressemble a aucune des filles que je connais","A2"
"Les masses liquides transportent les plus grandes especes connues de mammiferes et peutetre recelentelles des mollusques dune incomparable taille des crustaces effrayants a contempler tels que seraient des homards de cent metres ou des crabes pesant deux cents tonnes ","B2"
"Force est de constater que lecart se creuse entre les pays en developpement qui progressivement sortent de la penurie chronique et ceux qui stagnent ou regressent dans leur combat contre la faim","C1"
"Une huitieme edition dominee par le duel au sommet avec Alex Thomson une course poursuite menee par Armel depuis le 23 novembre dernier quarantesept jours de haute tension qui se terminent aujourdhui","C1"
"Pourquoi on ne peut pas entrer dans la chambre ","A1"
"A tres bientot","A2"
"Cetait cette comparaison tacitement et inlassablement repetee dans une meme toile qui y introduisait cette puissante et multiforme unite cause parfois non clairement apercue par eux de lenthousiasme quexcitait chez certains amateurs la peinture dElstir","C2"
"Soyons serieux","B2"
"Bienheureux le quidam que voila debarrasse de cette peur originelle dechouer et de faire faux","C2"
"Je prends le train","A1"
"Cest dans sa lettre a Schuller extraite de sa Correspondance que Spinoza denonce lillusion du libre arbitre","C2"
"Je prends mon petitdejeuner dans la cuisine","A1"
"Il nous arrive de proceder de cette facon de temps en temps","A2"
"Alors quau cours du Paleolithique la diffusion avait fractionne lecoumene en petits groupes la tendance depuis la fin de la derniere glaciation est a lepaississement des relations dans lAncien Monde par augmentation des effectifs et par tissage dinterconnexions","C2"
"Or la croissance demographique concerne surtout les pays en voie de developpement qui connaissent aujourdhui des problemes de sousalimentation et de mauvaise alimentation","C1"
"Je suis dans ma chambre","A1"
"Une indeniable serenite se refletait sur ses traits","C2"
"Le jour de lAn correspond au 1 janvier","A1"
"Etant feru dart Yves Saint Laurent a constitue au fil des annees une importante collection dobjets precieux et de peintures qui ont inspire certaines de ses creations","C1"
"Ils suivaient une sente creuse que dominait des deux cotes un talus de six pieds de haut","C2"
"Je ne comprends pas","A1"
"Mais a partir de ce moment elle necouta plus  et le choeur des convies la scene dAshton et de son valet le grand duo en re majeur tout passa pour elle dans leloignement comme si les instruments fussent devenus moins sonores et les personnages plus recules  elle se rappelait les parties de cartes chez le pharmacien et la promenade chez la nourrice les lectures sous la tonnelle les teteatete au coin du feu tout ce pauvre amour si calme et si long si discret si tendre et quelle avait oublie cependant","C2"
"Et nos esprits qui recoivent les instructions de ces organes diversement impressionnes comprennent analysent et jugent comme si chacun de nous appartenait a une autre race","C1"
"Trop concrete peutetre apres le temps du reve Aucun terminus ne semble pour lecrivain pouvoir justifier davoir endure tant de souffrances ni inciter a rompre avec le temps du vagabondage","C2"
"Nous explorons la meilleure voie legale probablement via le systeme interamericain en invoquant la declaration des droits de lhomme de 1948","C1"
"A ce comptela les cours de langue au college pourraient etre profitablement remplaces par des seances de memorisation de lannuaire","C2"
"Je prefere un autre bijou","A1"
"Il na pas de veste","A1"
"Un autre inconvenient a cette interdiction est le risque de priver les adolescents dun apprentissage sur lutilisation raisonnee dInternet et des reseaux sociaux","B2"
"Le massacre est commemore sur le drapeau de la ville de Chicago par sa premiere etoile rouge","B1"
"Je ne trouve pas la rue du marche","A1"
"Fruit dune pensee elaboree depuis la Renaissance lindividualisme est un projet de societe dans lequel chacun devrait trouver les meilleures conditions de sa realisation et de son epanouissement","C1"
"Cette annee ce nest pas moins de 12 millions deleves qui ont repris le chemin de lecole","A2"
"Sebastien Granet et Helene Lavoie la cheffe nous ont accueillis malgre un autobus de visiteurs qui ripaillaient","C2"
"Les parents qui ont du mal a couper le cordon setonnent que leurs enfants preferent brancher leur boite vocale et ne repondent pas a leurs appels","B2"
"Cest pourquoi nous demandons aujourdhui que le president de la Republique tienne sa parole et soumette sans filtre les propositions de la Convention au referendum au parlement ou a application reglementaire directe","C1"
"Je ne trouve pas mes cles de maison","A1"
"Les industriels polluent leau lair et les sols avec leurs produits toxiques","B2"
"Il met son plus beau costume et son chapeau","B1"
"Dabord la derniere election presidentielle ou le vote pour le Front national fut autant le fait des jeunes electeurs que de leurs aines","B2"
"Selon un sondage publie en mai dernier par BVA societe francaise de sondages et le Syntec Numerique federation professionnelle du secteur informatique favorable a la mesure 87  des Francais seraient meme daccord pour que la programmation informatique soient enseignee a lecole 24  a partir du primaire 41  a partir du college","C2"
"Les parents de banlieue se sont organises pour les devoirs des enfants","A2"
"Vous attendites la surprise que vos parents vous eurent promise","C2"
"Le duo na pas grand chose en commun mis a part ses positions relativement conservatrices qui lui vaut les foudres des progressistes","B2"
"Or sur les quelque 6 000 langues qui existent actuellement dans le monde la moitie compte moins de 10 000 locuteurs et un quart moins de 1 000","C1"
"Les passants semblent moins presses et sattardent plus facilement devant une devanture ou dansles rayons","B2"
"A qui appartient le chien qui aboie nuit et jour ","B1"
"Elle sait parler anglais et espagnol","A1"
"Ce phenomene cest lapparition dune generation inedite","B2"
"Apres lambiance de luxe ici cest comme un tranquille village","B1"
"Des chiffres tires dune des rares enquetes sur le sujet realisee en 2000 publiee en 2001 par lInstitut de recherche sur leconomie de leducation aupres des parents de 2 500 enfants de lacademie","C2"
"Monet peignit ce portrait emplit de sensualite et lourd de symbolisme","C1"
"Elle pense a lui","A1"
"Oui louragan a touche terre la nuit derniere dans le nord du Nicaragua il sest ensuite etendu a plusieurs pays dAmerique centrale","B1"
"Je viens demmenager dans ma nouvelle maison","A2"
"De toute facon chacun sait que pour choisir son logement ideal cela peut prendre plusieurs mois","B1"
"Parmi les habitants de la region il y a ceux qui veulent revenir et ceux qui ne veulent pas","A2"
"Nous apportons des arguments experimentaux et theoriques en faveur dun mecanisme intramoleculaire","C2"
"On choisit la date le lieu et le projet qui nous interessent on paye et on part ","B1"
"Dans les campagnes cest different ","A2"
"Faites des groupes de trois personnes","A1"
"La salle craquait sous les bravos  on recommenca la strette entiere  les amoureux parlaient des fleurs de leur tombe de serments dexil de fatalite desperances et quand ils pousserent ladieu final Emma jeta un cri aigu qui se confondit avec la vibration des derniers accords","C2"
"Le President a promis quil tiendrait toutes ses promesses","B1"
"Quallezvous faire demain ","B1"
"Ou se trouve le supermarche","A1"
"Il donna cette feuille a lalouette et lui ordonna de la laisser tomber sur la tete du dragon","A2"
"Je vous conseille decouter deux fois cette histoire avant de passer a la suite","A2"
"Apres 22 ans de vie parisienne cet ancien designergraphiste a decide de se consacrer a sa passion de toujours  la cuisine","C1"
"Je ne veux plus le voir parce quon sest disputes la derniere fois que lon sest vus","A2"
"En France si je parle anglais a mon fils Mathias il me repond plutot en francais","B1"
"Nous les mangeons ensemble le samedi soir","A1"
"Ca veut dire SapeursPompiers","C1"
"Les sexagenaires sont jeunes","B2"
"Et le vieux chef a toujours raison car cest le seul qui parle aux dieux","B1"
"Jai cherche a te joindre il y a une heure","A2"
"Cela necessite des equipements et suffisamment de place","B2"
"Jai soif","A1"
"Leonard de Vinci a eu beaucoup damis qui sont reconnus dans leurs domaines respectifs ou ont eu une influence importante sur lHistoire","B2"
"Lincarnation nous met en presence de limmuable qui est par luimeme quelque chose de general et cet immuable revetant le caractere de lindividualite ce caractere meme devient quelque chose duniversel","C2"
"Vous avez une reduction ","A1"
"Je naime pas la pluie surtout pendant les vacances","A1"
"Je serai ravi de taccueillir","A2"
"Le petit chat plait a mes parents","A2"
"Comme lenfant separe de sa mere trouve dans son doudou un moyen de se rassurer le smartphone objet transitionnel ne permettraitil pas de lutter contre les frustrations et affects negatifs provoques par le monde social ","C2"
"Twitter va bannir les utilisateurs en cas de desinformation repetee sur les vaccins","B2"
"Cest de maniere plus generale et de facon indiscutable le meilleur joueur du monde","B1"
"Cette fin des grands recits est largement celle ou les lieux etaient classes par etapes  la succession des modes de production marxistes en representait la version la plus formalisee mais parler de sousdeveloppement ou de decollage sinscrivait dans le meme paradigme evolutionniste","C2"
"Ici le travail est un chatiment divin impose par Dieu aux Hommes pour les punir de leur desobeissance","C2"
"Meme sans se considerer forcement comme un cyberaddict tout un chacun peut sinspirer de ces techniques pour y puiser des conseils","C2"
"Ils sont pas chers","A1"
"Je sais quelle vit seule avec son pere mais je ne lui ai jamais demande pourquoi","B1"
"Ces deux etapes se caracterisent pas la difficulte eprouvee par le couple devant les choix quimpose leducation de leurs enfants ecole religion langue","C2"
"Ainsi linalterable patience de robots instituteurs en Coree du Nord et au Japon convient elle aux enfants autistes mais nul ne sait comment evolueront les autres enfants qui napprennent pas a composer avec les humeurs dun professeur humain","C1"
"La communaute scientifique apprecie peu la presence de femmes","B2"
"Les anciennes generations sont beaucoup plus conservatrices que les jeunes generations","B2"
"Etesvous a la maison ","A1"
"Quand les rencontrer","A2"
"Entre ceux qui ne jurent que par lintroduction de linformatique comme un enseignement obligatoire et ceux qui ont peur que lon veuille transformer le primaire en une prepa a lEcole 42 il existe pourtant des pistes pour initier les enseignants et favoriser un passage du periscolaire au scolaire sans avoir a attendre une reforme du socle commun qui prendra des annees","C2"
"Un message durgence des pompiers vient de tomber ","A2"
"Jetais donc lyceen et pompier a la fois","A2"
"Un journaliste de Art Press a interviewe Agathe sur la performance dans laquelle elle a participe","B2"
"Je ne crois pas que les enfants vont reussir","A2"
"Cest vrai quils sont tres bons mais jai peur quil tombe malade","B1"
"Cest daccord pour samedi je viens avec ma soeur Katrine","A1"
"Les Cyanobacteries se distinguent des Bacteries par la presence de chlorophylle A et de pigments accessoires hydrosolubles les phycobilines rouge et bleue","C1"
"Cellesci ninflueront sur la recherche scientifique que vers le milieu du XVIIe siecle et lon peut il me semble attribuer au grand naturaliste Reaumur le merite den avoir tire les premieres consequences experimentales dans ses recherches sur la prolongation de la vie chez les insectes","C2"
"Meme a luniversite les etudes sont trop focalisees et seuls 5  des etudiants qui ont un doctorat occuperont une fonction academique","C2"
"Et si boire chaud donne chaud cest un mal pour un bien car la temperature elevee du liquide augmente la temperature interne du corps et stimule ainsi la transpiration","B1"
"Le soir venu il faut rentrer en prenant le meme chemin que le matin","A2"
"Je suis vraiment plus dans le flow","A2"
"Lelastique sest distendu","B1"
"Cet auteur tellement lu pour sa Grammaire impertinente propose aussi des Jeux pour lire vite Retz","C2"
"Des coutumes similaires ont existe autrefois notamment dans le Finistere  les enfants samusaient a creuser des betteraves au moment de la Toussaint pour faire peur aux gens du voisinage","B2"
"Elle ressemble a un bebe tigre mais cest un tigre qui a tres peur","A2"
"De nombreux indicateurs lui permettent de suivre levolution de la situation et au fur et a mesure que lepidemie se propage de nouveaux outils deviennent necessaires pour avoir une vision globale de la situation","C1"
"Alice a un chien","A1"
"Pierre qui roule namasse pas mousse","C1"
"Elle netait pas la","A1"
"Des reponses aux questions que lon se pose sur soi et sur les autres","A2"
"Cependant la responsable du service nous a confirme que les conditions daccueil et de delivrance de vos documents administratifs mit ete respectees selon les normes etablies par notre ministere","C2"
"Lensemble des jeunes ","A2"
"Il avait pris sa belle valise verte quil trimballe depuis vingt ans pour passer cinq jours de vacances pres de Vannes chez sa vieille amie Sylvaine quil voyait beaucoup avant de vivre a Valencienne","B1"
"Ensuite on ira au cinema du quartier qui organise tous les ans des seances speciales","C1"
"Les resultats de deux etudes sur les metriques utilisees par les entreprises pour evaluer leur capital intellectuel","C2"
"La ville entiere sest illuminee autour du marche de Noel qui enchante les passants de ses illuminations rechauffant les coeurs dans le froid de lhiver","B2"
"Si vous etes interesse appelezmoi","A1"
"La retraite les quinquas daujourdhui limaginent active forcement active","C1"
"Mon pere a eu une mutation pour venir travailler a Paris","A1"
"On peut aussi aller au theatre dans les musees ou au cinema","A1"
"Je suis encore au bureau je vais rentrer plus tard","A1"
"On va manger dans le jardin","A1"
"Il aurait vide de meme une barrique entiere lui semblaitil  il aurait mange un boeuf etrangle un lion","B2"
"Une feuille prise dun arbre du paradis sur laquelle est ecrite un mot en lettres dor par le Pere eternel","A2"
"Ne tinquiete pas tu vas vite thabituer a ta nouvelle vie","A2"
"Les reseaux sociaux sont lobjet dun etonnant paradoxe","B2"
"Cest la un enrichissement culturel car lenfant peut alors souvrir a travers cette langue differente a des traits typologiques presents dans beaucoup dautres langues sur lesquels le bilinguisme breton francais offre un acces indirect","C2"
"Vous avez bien etudie et vous avez reussi facilement","A2"
"Le journal na pas explique comment ce prisonnier sest evade","B1"
"Il ne la connait pas bien alors il demande a ses autres collegues","A1"
"Lanecdote est revelatrice","B2"
"Cest lannee ou les centaines de milliers de babyboomers nes lors du pic des naissances de 1946 arriveront a la retraite","B2"
"Pour y aller descendez a la station musee du Louvre prenez a droite et continuez tout droit","A1"
"Loriginalite du mecanisme est dutiliser des photons et de les convertir en energie chimique qui se retrouve dans lenergie de liaison des atomes de carbone et dhydrogene dans les glucides formes","C1"
"Par ailleurs 42  des adolescents declarent quils seraient devastes sils devaient quitter leur foyer plusieurs jours sans leur telephone","B2"
"Et toi tu es toujours cuisinier ","A1"
"En les melangeant on peut former dautres couleurs Le vert par exemple est la couleur de lherbe et des feuilles des arbres","B1"
"Enfin selon le Haut conseil en sante publique les lieux diffusant de la musique amplifiee ne doivent pas depasser le niveau moyen de 105 dB durant quinze minutes ce qui est rarement respecte","B2"
"Les dettes relevees au niveau individuel sont attribuees solidairement a lensemble des membres du menage les resultats diffuses indiquant ainsi les pourcentages de la population vivant dans un menage avec le ou les types de dettes consideres","C1"
"Elle a un physique ingrat","B1"
