"entre ceux jurent lintroduction linformatique lenseignement obligatoire ceux peur lon veuille transformer primaire grande ecole dinformatique existe pourtant pistes initier enseignants favoriser passage periscolaire scolaire sans avoir attendre reforme socle commun prendra annees","C2"
"parmi acteurs commerce equitable faut distinguer organismes labellisateurs certifient filieres dimportation produit importateurs  grossistes detaillants reseaux boutiques comme artisans monde  leurs propres contacts producteurs sautocontrolent faute mieux","C1"
"peut donc ouvrir dautres reflexions finalement devenir tres enrichissante","B2"
"paysan pleurait pretendait quon tout pris  fabrice donna ecu trouva lavoine","B2"
"premiere limite instruments contingentement spatial pris compte donnent idee maitrise potentielle lurbanisation maitrise derivant possibilites fournies cadre legal strategique dont chaque canton sest dote","C2"
"petit chat a plu parents","A2"
"premunir contre lalteration donnees avoir certitude quelles nont modifiees lors stockage traitement contribue qualite prises decisions basees cellesci","C2"
" joueursjoues3","B2"
"quand jai lu jai decouvert nouvelles choses surprenantes locataires occupaient lappartement","B1"
"dit seule chose intelligente ","A2"
"ami repond telephone","A1"
"frere patrice plus jeune","A2"
"vacances ny a cette partie lile","B1"
"quand a nuages neige tombe cest quil va neiger quil peut avoir brouillard risques congelation glace temperature tres basse","B1"
"escalier conduisit large coursive hauteur faisait tour batiment desservant succession bureaux","C2"
"cherchiez simple annonce recruteur sur rater aucune offre demploi grace systeme dalerte personnalise","B2"
"ca a donc coute largent senervetelle","B1"
"appelez comment ","A1"
"fabrice peine age seize ans representait fort bien chef maison","B2"
"oui paris depuis vingt jours peine","A1"
"lapprentissage code plus largement dune culture generale numerique lecole mesure reclamee depuis longtemps lacademie sciences soutenue acteurs comptent secteur numerique comme cnil conseil national numerique figure proposition loi deputee ump laure raudiere","C2"
"pourquoi avoir donne serviette alors deja plans ","B1"
"quand rentre demande parents si peux tappeler avoir nouvelles","A2"
"limportant evidemment contribuables europeens voudraient annuler dette cest chacun crediteurs creanciers traite facon","B2"
"lambassadeur birman nations unies kyaw moe tun a rompu maniere spectaculaire generaux putschistes semaine derniere appelant mettre fin coup detat","C1"
"directeur donne nouvelles consignes personnel","B2"
"regards mobservent","C2"
"nombreux auteurs specule differents aspects personnalite leonard","C1"
"consequences nature gravissimes notamment oceans contiendraient selon revue americaine science plus 110 millions tonnes dechets plastiques","B2"
"si sept millions citadins revent refaire vie champs tous passent pourtant lacte il a toujours evenement declencheur constate directrice changer tout","B2"
"pere bien quil observat strictement convenances exterieures permettait assez frequemment propos legers liaisons damour  regardait comme amusements sinon permis moins excusables considerait mariage seul sous rapport serieux","C2"
"apres tout offretelle part lennui grosse boule dangoisse creux ventre ","A2"
"pavillon mitoyen paris pratiquement neuf quand lavaient achete","B2"
"lemigration galicienne soustend levolution peuplement lexplique grande partie","C1"
"tanieres fondent nature etre quasiment invisibles","C1"
"hommes croient libres alors quils contraints determines nature","C2"
"fallait radicalement changer cap choisissant cuisine qualite accessible plus grand nombre lieu quoi replies valeurs sures desormais desuetes indigestes","B2"
"propheties disent tant quil bisons sauvages survivrons","C1"
"mappelle camille quand jetais enfant javais reves plein tete","A2"
"reaffirmant senat setait livre aucun chantage contrairement allegations rapporteur lassemblee nationale a contraire affirme position haute assemblee relevait dune conception coherente constante societe","C1"
"quelques coups battoir partaient encore espaces milieu rires adoucis conversations sempataient bruit glouton machoires  tandis machine vapeur allant train sans repos ni treve semblait hausser voix vibrante ronflante emplissant limmense salle femmes lentendait  cetait comme respiration lavoir haleine ardente amassant sous poutres plafond leternelle buee flottait chaleur devenait intolerable  rais soleil entraient gauche hautes fenetres allumant vapeurs fumantes nappes opalisees dun gris rose dun gris bleu tres tendre  et comme plaintes selevaient garcon charles allait dune fenetre lautre tirait stores grosse toile  ensuite passa lautre cote cote lombre ouvrit vasistas","C2"
"bonheur ","A2"
"semble oublier personnel milieu scolaire applique deja cette mesure","B2"
"association promotion developpement lapprentissage ligne note si calculatrice a supplante calcul mental compris operations basiques lutilisation dun ordinateur relie internet pourrait aisement remplacer partie memoire operations basiques memorisees amont cest grace cette assimilation connaissances basiques lapprenant peut utiliser calculatrice","C1"
"tous sauf petit oiseau","A1"
"sante sest degradee cause dune infection severe jours comptes","B2"
"chose vient detre certifiee","B1"
"nouvelle a fait grand bruit cette affaire couvrefeu cache fait angoisse plus profonde","B1"
"jai plaisir annoncer demande dinscription luniversite strasbourg premiere annee master sciences societe a acceptee","B1"
"large majorite francais favorable modification calcul retraite fonctionnaires cadre reforme preparation selon sondage publie vendredi","C2"
"aussi jeunes heureux reussissent acheter autonomie tranquillite reussite lycee devore pas","B2"
"fois quil a tout fini theo peut enfin aller jouer samuser avant diner parents","A2"
"cinquantaine bel age gagne profondeur bienveillance constate philippe wattier","C1"
"quelques chiffres publies jour donnent idee degradation climat entre eleves deux sexes","C1"
"difference apparait fin cursus scolaire garcons prenant dernier domaine avantage filles","B2"
"vert exemple couleur lherbe feuilles arbres","A1"
"ressemble aucune filles connais","A2"
"masses liquides transportent plus grandes especes connues mammiferes peutetre recelentelles mollusques dune incomparable taille crustaces effrayants contempler tels homards cent metres crabes pesant deux cents tonnes ","B2"
"force constater lecart creuse entre pays developpement qui progressivement sortent penurie chronique ceux stagnent regressent combat contre faim","C1"
"huitieme edition dominee duel sommet alex thomson course poursuite menee armel depuis 23 novembre dernier quarantesept jours haute tension terminent aujourdhui","C1"
"pourquoi peut entrer chambre ","A1"
"tres bientot","A2"
"cetait cette comparaison tacitement inlassablement repetee toile introduisait cette puissante multiforme unite cause parfois non clairement apercue eux lenthousiasme quexcitait chez certains amateurs peinture delstir","C2"
"serieux","B2"
"bienheureux quidam voila debarrasse cette peur originelle dechouer faire faux","C2"
"prends train","A1"
"cest lettre schuller extraite correspondance spinoza denonce lillusion libre arbitre","C2"
"prends petitdejeuner cuisine","A1"
"arrive proceder cette facon temps temps","A2"
"alors quau cours paleolithique diffusion fractionne lecoumene petits groupes tendance depuis fin derniere glaciation lepaississement relations lancien monde augmentation effectifs tissage dinterconnexions","C2"
"or croissance demographique concerne surtout pays voie developpement connaissent aujourdhui problemes sousalimentation mauvaise alimentation","C1"
"chambre","A1"
"indeniable serenite refletait traits","C2"
"jour lan correspond 1 janvier","A1"
"feru dart yves saint laurent a constitue fil annees importante collection dobjets precieux peintures inspire certaines creations","C1"
"suivaient sente creuse dominait deux cotes talus six pieds haut","C2"
"comprends pas","A1"
"mais partir moment necouta plus  choeur convies scene dashton valet grand duo re majeur tout passa leloignement comme si instruments devenus moins sonores personnages plus recules  rappelait parties cartes chez pharmacien promenade chez nourrice lectures sous tonnelle teteatete coin feu tout pauvre amour si calme si long si discret si tendre quelle oublie cependant","C2"
"esprits recoivent instructions organes diversement impressionnes comprennent analysent jugent comme si chacun appartenait autre race","C1"
"trop concrete peutetre apres temps reve aucun terminus semble lecrivain pouvoir justifier davoir endure tant souffrances ni inciter rompre temps vagabondage","C2"
"nous explorons meilleure voie legale probablement via systeme interamericain invoquant declaration droits lhomme 1948","C1"
"comptela cours langue college pourraient etre profitablement remplaces seances memorisation lannuaire","C2"
"prefere autre bijou","A1"
"na veste","A1"
"autre inconvenient cette interdiction risque priver adolescents dun apprentissage lutilisation raisonnee dinternet reseaux sociaux","B2"
"massacre commemore drapeau ville chicago premiere etoile rouge","B1"
"trouve rue marche","A1"
"fruit dune pensee elaboree depuis renaissance lindividualisme projet societe lequel chacun devrait trouver meilleures conditions realisation epanouissement","C1"
"cette annee nest moins 12 millions deleves repris chemin lecole","A2"
"sebastien granet helene lavoie cheffe accueillis malgre autobus visiteurs ripaillaient","C2"
"parents mal couper cordon setonnent leurs enfants preferent brancher boite vocale repondent leurs appels","B2"
"cest pourquoi demandons aujourdhui president republique tienne parole soumette sans filtre propositions convention referendum parlement application reglementaire directe","C1"
"trouve cles maison","A1"
"industriels polluent leau lair sols leurs produits toxiques","B2"
"met plus beau costume chapeau","B1"
"dabord derniere election presidentielle ou vote front national autant fait jeunes electeurs leurs aines","B2"
"selon sondage publie mai dernier bva societe francaise sondages syntec numerique federation professionnelle secteur informatique favorable mesure 87  francais daccord programmation informatique enseignee lecole 24  partir primaire 41  partir college","C2"
"parents banlieue organises devoirs enfants","A2"
"attendites surprise parents promise","C2"
"duo na grand chose commun mis part positions relativement conservatrices vaut foudres progressistes","B2"
"or quelque 6 000 langues existent actuellement monde moitie compte moins 10 000 locuteurs quart moins 1 000","C1"
"passants semblent moins presses sattardent plus facilement devant devanture dansles rayons","B2"
"a appartient chien aboie nuit jour ","B1"
"sait parler anglais espagnol","A1"
"phenomene cest lapparition dune generation inedite","B2"
"apres lambiance luxe ici cest comme tranquille village","B1"
"chiffres tires dune rares enquetes sujet realisee 2000 publiee 2001 linstitut recherche leconomie leducation aupres parents 2 500 enfants lacademie","C2"
"monet peignit portrait emplit sensualite lourd symbolisme","C1"
"pense lui","A1"
"oui louragan a touche terre nuit derniere nord nicaragua sest ensuite etendu plusieurs pays damerique centrale","B1"
"viens demmenager nouvelle maison","A2"
"toute facon chacun sait que choisir logement ideal cela peut prendre plusieurs mois","B1"
"parmi habitants region a ceux veulent revenir ceux veulent","A2"
"apportons arguments experimentaux theoriques faveur dun mecanisme intramoleculaire","C2"
"choisit date lieu projet interessent paye part ","B1"
"campagnes cest different ","A2"
"faites groupes trois personnes","A1"
"salle craquait sous bravos  recommenca strette entiere  amoureux parlaient fleurs tombe serments dexil fatalite desperances quand pousserent ladieu final emma jeta cri aigu confondit vibration derniers accords","C2"
"president a promis quil tiendrait toutes promesses","B1"
"quallezvous faire demain ","B1"
"ou trouve supermarche","A1"
"donna cette feuille lalouette ordonna laisser tomber tete dragon","A2"
"conseille decouter deux fois cette histoire avant passer suite","A2"
"apres 22 ans vie parisienne cet ancien designergraphiste a decide consacrer passion toujours  cuisine","C1"
"veux plus voir parce quon sest disputes derniere fois lon sest vus","A2"
"france si parle anglais fils mathias repond plutot francais","B1"
"mangeons ensemble samedi soir","A1"
"ca veut dire sapeurspompiers","C1"
"sexagenaires jeunes","B2"
"vieux chef a toujours raison car cest seul parle dieux","B1"
"jai cherche joindre a heure","A2"
"cela necessite equipements suffisamment place","B2"
"jai soif","A1"
"leonard vinci a beaucoup damis reconnus leurs domaines respectifs influence importante lhistoire","B2"
"lincarnation met presence limmuable luimeme quelque chose general cet immuable revetant caractere lindividualite caractere devient quelque chose duniversel","C2"
"reduction ","A1"
"naime pluie surtout pendant vacances","A1"
"ravi taccueillir","A2"
"petit chat plait parents","A2"
"comme lenfant separe mere trouve doudou moyen rassurer smartphone objet transitionnel permettraitil lutter contre frustrations affects negatifs provoques monde social ","C2"
"twitter va bannir utilisateurs cas desinformation repetee vaccins","B2"
"cest maniere plus generale facon indiscutable meilleur joueur monde","B1"
"cette fin grands recits largement celle ou lieux classes etapes  succession modes production marxistes representait version plus formalisee parler sousdeveloppement decollage sinscrivait paradigme evolutionniste","C2"
"ici travail chatiment divin impose dieu hommes punir desobeissance","C2"
"sans considerer forcement comme cyberaddict tout chacun peut sinspirer techniques puiser conseils","C2"
"chers","A1"
"sais quelle vit seule pere jamais demande pourquoi","B1"
"deux etapes caracterisent difficulte eprouvee couple devant choix quimpose leducation leurs enfants ecole religion langue","C2"
"ainsi linalterable patience robots instituteurs coree nord japon convient enfants autistes nul sait comment evolueront autres enfants napprennent composer humeurs dun professeur humain","C1"
"communaute scientifique apprecie peu presence femmes","B2"
"anciennes generations beaucoup plus conservatrices jeunes generations","B2"
"etesvous maison ","A1"
"quand rencontrer","A2"
"entre ceux jurent lintroduction linformatique comme enseignement obligatoire ceux peur lon veuille transformer primaire prepa lecole 42 existe pourtant pistes initier enseignants favoriser passage periscolaire scolaire sans avoir attendre reforme socle commun prendra annees","C2"
"message durgence pompiers vient tomber ","A2"
"jetais donc lyceen pompier fois","A2"
"journaliste art press a interviewe agathe performance laquelle a participe","B2"
"crois enfants vont reussir","A2"
"cest vrai quils tres bons jai peur quil tombe malade","B1"
"cest daccord samedi viens soeur katrine","A1"
"cyanobacteries distinguent bacteries presence chlorophylle a pigments accessoires hydrosolubles phycobilines rouge bleue","C1"
"cellesci ninflueront recherche scientifique vers milieu xviie siecle lon peut semble attribuer grand naturaliste reaumur merite den avoir tire premieres consequences experimentales recherches prolongation vie chez insectes","C2"
"luniversite etudes trop focalisees seuls 5  etudiants doctorat occuperont fonction academique","C2"
"si boire chaud donne chaud cest mal bien car temperature elevee liquide augmente temperature interne corps stimule ainsi transpiration","B1"
"soir venu faut rentrer prenant chemin matin","A2"
"vraiment plus flow","A2"
"lelastique sest distendu","B1"
"cet auteur tellement lu grammaire impertinente propose aussi jeux lire vite retz","C2"
"coutumes similaires existe autrefois notamment finistere  enfants samusaient creuser betteraves moment toussaint faire peur gens voisinage","B2"
"ressemble bebe tigre cest tigre a tres peur","A2"
"nombreux indicateurs permettent suivre levolution situation fur mesure lepidemie propage nouveaux outils deviennent necessaires avoir vision globale situation","C1"
"alice a chien","A1"
"pierre roule namasse mousse","C1"
"netait la","A1"
"reponses questions lon pose soi autres","A2"
"cependant responsable service a confirme conditions daccueil delivrance documents administratifs mit respectees selon normes etablies ministere","C2"
"lensemble jeunes ","A2"
"pris belle valise verte quil trimballe depuis vingt ans passer cinq jours vacances pres vannes chez vieille amie sylvaine quil voyait beaucoup avant vivre valencienne","B1"
"ensuite ira cinema quartier organise tous ans seances speciales","C1"
"resultats deux etudes metriques utilisees entreprises evaluer capital intellectuel","C2"
"ville entiere sest illuminee autour marche noel enchante passants illuminations rechauffant coeurs froid lhiver","B2"
"si interesse appelezmoi","A1"
"retraite quinquas daujourdhui limaginent active forcement active","C1"
"pere a mutation venir travailler paris","A1"
"peut aussi aller theatre musees cinema","A1"
"encore bureau vais rentrer plus tard","A1"
"va manger jardin","A1"
"vide barrique entiere semblaitil  mange boeuf etrangle lion","B2"
"feuille prise dun arbre paradis laquelle ecrite mot lettres dor pere eternel","A2"
"tinquiete pas vas vite thabituer nouvelle vie","A2"
"reseaux sociaux lobjet dun etonnant paradoxe","B2"
"cest la enrichissement culturel car lenfant peut alors souvrir travers cette langue differente traits typologiques presents beaucoup dautres langues lesquels bilinguisme breton francais offre acces indirect","C2"
"bien etudie reussi facilement","A2"
"journal na explique comment prisonnier sest evade","B1"
"connait bien alors demande autres collegues","A1"
"lanecdote revelatrice","B2"
"cest lannee ou centaines milliers babyboomers nes lors pic naissances 1946 arriveront retraite","B2"
"aller descendez station musee louvre prenez droite continuez tout droit","A1"
"loriginalite mecanisme dutiliser photons convertir energie chimique retrouve lenergie liaison atomes carbone dhydrogene glucides formes","C1"
"ailleurs 42  adolescents declarent quils devastes sils devaient quitter foyer plusieurs jours sans telephone","B2"
"toi toujours cuisinier ","A1"
"melangeant peut former dautres couleurs vert exemple couleur lherbe feuilles arbres","B1"
"enfin selon haut conseil sante publique lieux diffusant musique amplifiee doivent depasser niveau moyen 105 db durant quinze minutes rarement respecte","B2"
"dettes relevees niveau individuel attribuees solidairement lensemble membres menage resultats diffuses indiquant ainsi pourcentages population vivant menage types dettes consideres","C1"
"a physique ingrat","B1"
"grand meaulnes jeta chapeau terre vis quil cheveux completement ras comme paysan","B2"
"1985 leconomiste japonais ohmae kenichi invente formule commode triade decrire nouvelle polarisation monde","C1"
"letude linfluence chaines ramifiees courtes metabolisme xenobiotiques developpee deux parties","C2"
"maniere dont monde construit partir grandes decouvertes donc largement responsable geographie contemporaine","C2"
"je subis fait subir a enfants jusqua jose men affranchir resume cet inventeur produits plus ludiques","C2"
"devenu courant deplorer france acquis place championne deurope prelevements obligatoires expression englobe impots detat impots locaux taxes cotisations sociales  part produit interieur brut pib autorites prelevent richesse nationale a atteint 48 4  alors moyenne deurope 40 2 ","C2"
"aucun filet saura empecher algues latlantique voguer tirer saveur eaux quelles traversent","B2"
"fois projet abouti parlent liberte dharmonie renaissance","C1"
"vrai pierre a moins livres amis siens meilleurs","A2"
"copines zoe","A1"
"chacun fait donc simplement illusion monde illusion poetique sentimentale joyeuse melancolique sale lugubre suivant nature","C1"
"dejeunerent face face regardant souriant sans cesse occupes uniquement deux tout enveloppes charme si doux dune tendresse commence","C1"
"travaille domaine linformatique aussi ","A1"
"action peut etre envisagee nonobstant doutes subsistant quant lien causalite","C2"
"peut montrer nouveau pere exemple destination dautres peres moins impliques sans faire ni objet curiosite ni heros absolu auquel faudrait dresser statue","B2"
"normes europeennes absurdes etouffent","B2"
"m cruchon vient donner reponse question","A2"
"possible faire velo parc autour dune citadelle fortifiee","A2"
"travaille plus ici depuis quinze jours","A2"
"cherchons donc point dassurance fermete","B2"
"jeunes moins soumis imperatifs moraux qua ceux succes","B2"
"jean a copine","A1"
"senateurs elus scrutin majoritaire acceptent fonctions gouvernementales remplaces jusqua lexpiration dun delai dun mois suivant cessation fonctions personnes elues temps queux cet effet","C1"
"letymologie latine mot travail tripalium signifie instrument torture","C2"
"dela desagrement esthetique dechets menacent moitie oiseaux marins moins 200 especes poissons crustacees mammiferes vivant oceans parce quils confondent dechets nourriture","B2"
"elles mont promis faire decouvrir tout londres  visiterons musees monuments parcs","A1"
"catherine down cest soulagement avoir traverser cette epreuve toute seule si lidee partager petit studio la dabord angoissee","B1"
"sachez ici quimpavide jument quand letalon penetre impavide et pourtant nignorons verge letalon digne destime lorsquelle sort fourreau","C2"
"enfant navaient envie travailler leurs devoirs apres lecole","A2"
"a noter lapprentissage grammaire francaise obeit memes objectifs parfaitement connu seule methode viable apprendre langue etrangere limmersion","C2"
"remercions voyager compagnie france air","A1"
"association promotion developpement lapprentissage ligne note si calculatrice a supplante calcul mental compris operations basiques lutilisation dun ordinateur relie internet pourrait aisement remplacer partie memoire operations basiques memorisees amont cest grace cette assimilation connaissances basiques lapprenant peut utiliser calculatrice ","B2"
"creerent nouvelle societe moderne ruines lancienne civilisation","C1"
"je laisserai sortir seulement condition juriez solennellement revelerez personne ou dormi ni comment entre grotte serpents  dit roi","B1"
"bord lac vraiment magnifique fais beaucoup sport","A2"
"joue guitare bar","A1"
"a linterieur maison a grand salon table quatre chaises accueillir amis","A2"
"belle robe moulante veut mettre avant formes","C1"
"a indique quil fini film hier quil allait commercer nouveau deux semaines","B1"
"si revolution francaise deja cours prise symbolique juillet forteresse comptait 7 prisonniers lepoque reste levenement cle revolte","B2"
"pendant semaines maison blanche courtise poignee senateurs republicains democrates moderes detiennent aujourdhui pouvoir bloquer sauver grands projets","B2"
"petit replet hautainement timide ventre legerement proeminent dont surplomb offrait pente ascendante mettait evidence boutons gilet pantalon marquant milieu exact corps cette ligne obstetrique lon voit fruits  larc linevitable rancon pesantes tournees bourgogne schlagsahne biere","C2"
"certes lindividu actif volontaire seul initiateur reconversion","C1"
"estce veux regarde ","A2"
"tous mardis va lentrainement football","A1"
"vacances approchent jaimerais bien voir ","A2"
"vieille acquiesca tete sous grand cornette lancienne mode dont ailes recourbees lenveloppaient quasi toute leurs blanches mousselines empesees","C2"
"encore fois","A1"
"aller chambre dois monter escalier","A2"
"cette situation tout cherchant dautres facteurs possibles maladie bilan taux ferritine ainsi dautres tests peuvent etre judicieux","C1"
"gouverneur colonie william bradford decida alors proclamer jour remerciement daction grace remercier dieu avoir donne terre finalement si accueillante indigenes si serviables","B2"
"ainsi centaine cameras automatiques installees sol francais surveillent permanence rentree meteorites latmosphere","C1"
"lendemain lassistante ma telephone savoir si jetais disponible lundi","B1"
"annees 1990 valery giscard destaing sengage leurope 2005 projet constitution europeenne rejete france referendum non lemporte largement","C1"
"comment jai survecu perverse narcissique","B2"
"cherche travail receptionniste hotel","A1"
"si multiplicite cultures condition necessaire developpement humain reussi alors preservation diversite linguistique essentielle puisque langues ecrites orales principal mode transmission cultures","C1"
"apres vais cuisine bois cafe","A1"
"vais aller eux puisquils deja partis ","A2"
"limmense majorite dechets professionnels meles gravats emballages enterres sol faute detre isoles vue traitement  affirmetil","B2"
"a restaurants","A2"
"serveur  atil probleme table ","A2"
"exception paysage audiovisuel ou a beaucoup regles","B1"
"sollicitations incessantes auxquelles confrontes obligent discipline fer laisser envahir devient necessaire detablir regles limites","C2"
"retour moins prompt lesperait comte p ","C2"
"raisonnement mathematique plus proche logique masculine","B2"
"chien nest seul apprendre ","B1"
"crise lage adulte choix rationnel ","C1"
"chien a besoin rencontrer dautres animaux","B1"
"parait quon mange bien  lune specialites lile fromage chevre","A2"
"mari editeur","A1"
"descendu cheval allait long noisetiers eglantiers suivi deux chevaux valet decurie tenait renes allait craquements silence torse nu sous soleil midi allait souriait etrange princier sur dune victoire","C2"
"lhabilete plan consistera donc point lemotion charme debut attachant catastrophe emouvante groupement adroit petits faits constants dou degagera sens definitif loeuvre","C1"
"population mondiale malgre net ralentissement augmente pourrait atteindre 9 3 milliards personnes 2050 plafonner autour 10 5 11 milliards fin xxie siecle","C1"
"jallai cacher coin salon derriere groupe dhommes causaient","C2"
"oui a grande armoire","A1"
"lorsquil a mouvements sociaux france presence jeunes etudiants lyceens souvent determinante","B2"
"jour seigneur cher leglise supprime apres revolution 1789 puis voue gemonies napoleon sous pretexte que le peuple mangeant dimanche doit pouvoir travailler dimanche","C2"
"choses train mal tourner","A2"
"parade descend lavenue champselysees place letoile alias place charlesdegaulle jusqua place concorde","B2"
"dois beaucoup travailler ca plait","A1"
"emma revait jour mariage revoyait labas milieu bles petit sentier quand marchait vers leglise","C2"
"flancs derrieres noce tout village rumeur bourdonnait comme essaim","C2"
